,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Unnamed: 23
159,15.9,1.45,571.0,21.92,86.98,1.25,0.0,391.0,-13.95,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.35,39.84,
160,16.0,1.89,571.0,20.55,81.99,1.11,0.0,391.0,-14.29,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.3,39.84,
161,16.1,2.32,571.0,20.37,76.97,1.03,0.0,391.0,-14.19,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.25,39.84,
162,16.2,2.66,571.0,18.05,71.48,1.02,0.0,391.0,-14.06,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.2,39.84,
163,16.3,2.96,571.0,15.87,66.48,0.91,0.0,391.0,-13.71,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.15,39.84,
164,16.4,3.24,571.0,13.7,57.49,0.79,0.0,391.01,-13.28,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.1,39.84,
165,16.5,3.44,571.0,13.55,48.47,0.62,0.0,391.11,-12.23,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.05,39.84,
166,16.6,3.62,571.0,13.55,36.48,0.45,0.0,391.2,-11.24,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,23.0,39.84,
167,16.7,3.69,571.0,13.7,29.47,0.31,0.0,391.2,-10.69,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.95,39.84,
168,16.8,3.75,571.0,14.03,23.01,0.15,0.0,391.21,-10.15,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.9,39.84,
169,16.9,3.75,571.0,14.5,19.98,0.16,0.0,391.26,-9.76,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.85,39.84,
170,17.0,3.77,571.0,16.65,15.98,0.15,0.0,391.3,-9.38,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.8,39.84,
171,17.1,3.78,571.0,20.38,13.52,0.11,0.0,391.3,-9.23,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.75,39.84,
172,17.2,3.78,571.0,22.55,15.0,0.05,0.0,391.29,-9.18,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.7,39.84,
173,17.3,3.81,571.0,23.18,21.51,0.13,0.0,391.24,-9.93,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.65,39.84,
174,17.4,3.74,571.0,23.32,26.49,0.21,0.0,391.2,-10.65,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.6,39.84,
175,17.5,3.83,571.0,23.48,31.52,0.2,0.0,391.2,-11.05,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.55,39.84,
176,17.6,3.88,571.0,23.48,33.52,0.25,0.0,391.19,-11.42,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.5,39.84,
177,17.7,3.97,571.0,23.65,35.52,0.34,0.0,391.14,-11.62,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.45,39.84,
178,17.8,4.11,571.0,23.48,37.99,0.48,0.0,391.1,-11.82,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.4,39.84,
179,17.9,4.2,571.0,23.65,38.99,0.47,0.0,391.1,-12.02,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.35,39.84,
180,18.0,4.29,571.0,23.65,39.51,0.42,0.0,391.09,-12.23,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.3,39.84,
181,18.1,4.46,571.0,24.1,41.0,0.46,0.0,391.04,-12.48,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.25,39.84,
182,18.2,4.62,571.0,24.4,41.0,0.5,0.0,391.0,-12.71,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.2,39.84,
183,18.3,4.76,571.0,24.4,41.52,0.49,0.0,391.0,-12.81,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.15,39.84,
184,18.4,4.87,571.0,25.35,41.49,0.5,0.0,391.0,-12.93,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.1,39.84,
185,18.5,5.03,571.0,26.1,40.5,0.54,0.0,391.0,-13.23,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.05,39.84,
186,18.6,5.19,571.0,25.98,41.02,0.55,0.0,391.0,-13.49,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
187,18.7,5.36,571.0,26.1,42.98,0.6,0.0,391.0,-13.44,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
188,18.8,5.5,571.0,26.28,41.49,0.65,0.0,391.0,-13.41,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
189,18.9,5.64,571.0,26.9,39.02,0.58,0.0,391.0,-13.46,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
190,19.0,5.77,571.0,26.75,38.99,0.56,0.0,391.0,-13.46,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
191,19.1,5.93,571.0,26.58,37.49,0.53,0.0,391.0,-13.11,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
192,19.2,6.09,571.0,26.43,34.5,0.52,0.0,391.01,-12.74,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
193,19.3,6.21,571.0,26.28,29.99,0.48,0.0,391.06,-12.19,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
194,19.4,6.25,571.0,26.43,25.49,0.3,0.0,391.11,-11.63,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
195,19.5,6.28,571.0,26.75,22.49,0.19,0.0,391.16,-11.03,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
196,19.6,6.33,571.0,26.75,18.01,0.2,0.0,391.2,-10.47,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,22.0,39.84,
197,19.7,6.38,571.0,26.9,16.5,0.22,0.0,391.2,-10.22,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.95,39.84,
198,19.8,6.4,571.0,26.9,15.5,0.14,0.0,391.2,-9.98,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.9,39.84,
199,19.9,6.39,571.0,26.9,13.01,0.07,0.0,391.2,-9.78,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.85,39.84,
200,20.0,6.38,571.0,27.53,11.5,0.12,0.0,391.21,-9.58,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.8,39.84,
201,20.1,6.35,571.0,28.75,13.97,0.14,0.0,391.26,-9.38,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.75,39.84,
202,20.2,6.31,571.0,30.3,10.01,0.09,0.0,391.29,-9.28,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.7,39.84,
203,20.3,6.32,571.0,30.63,13.53,0.07,0.0,391.24,-9.98,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.65,39.84,
204,20.4,6.34,571.0,30.93,20.51,0.18,0.0,391.19,-10.67,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.6,39.84,
205,20.5,6.34,571.0,30.93,23.01,0.3,0.0,391.14,-11.32,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.55,39.84,
206,20.6,6.41,571.0,30.93,26.99,0.34,0.0,391.09,-11.94,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.5,39.84,
207,20.7,6.47,571.0,30.93,30.01,0.36,0.0,391.04,-12.29,26.0,27.0,86.9,100.0,8,90,0.0,0,2.06,1,30.0,85,21.45,39.84,
208,20.8,6.58,571.0,30.93,31.01,0.42,0.0,391.0,-12.62,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.4,39.84,
209,20.9,6.68,571.0,30.93,31.51,0.45,0.0,391.0,-12.77,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.35,39.84,
210,21.0,6.81,571.0,30.93,32.01,0.45,0.0,391.0,-12.89,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.3,39.84,
211,21.1,6.93,571.0,30.93,31.99,0.46,0.0,391.0,-12.84,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.25,39.84,
212,21.2,7.04,571.0,30.93,30.99,0.41,0.0,391.0,-12.78,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.2,39.84,
213,21.3,7.15,571.0,30.93,28.99,0.37,0.0,391.0,-12.58,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.15,39.84,
214,21.4,7.25,571.0,30.93,27.49,0.33,0.0,391.01,-12.37,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.1,39.84,
215,21.5,7.33,571.0,30.93,26.99,0.27,0.0,391.06,-12.12,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.05,39.84,
216,21.6,7.42,571.0,30.93,23.49,0.22,0.0,391.1,-11.84,26.0,27.0,86.9,100.0,8,90,0.0,0,2.04,1,30.0,85,21.0,39.84,
217,21.7,7.48,571.0,30.78,21.99,0.21,0.0,391.1,-11.29,26.0,27.0,86.9,100.0,8,90,0.0,0,2.05,1,30.0,85,21.0,39.84,
218,21.8,7.55,571.0,30.93,17.5,0.21,0.0,391.1,-10.77,26.0,27.0,86.9,100.0,8,90,0.0,0,2.06,1,30.0,85,21.0,39.84,
219,21.9,7.59,571.0,30.78,17.0,0.22,0.0,391.1,-10.47,26.0,27.0,86.9,100.0,8,90,0.0,0,2.07,1,30.0,85,21.0,39.84,
220,22.0,7.64,571.0,30.78,14.49,0.19,0.0,391.11,-10.18,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,21.0,39.84,
221,22.1,7.66,571.0,30.78,12.49,0.14,0.0,391.16,-10.03,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,21.0,39.84,
222,22.2,7.69,571.0,30.78,12.51,0.15,0.0,391.2,-9.88,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.0,85,21.0,39.84,
223,22.3,7.72,571.0,30.78,11.98,0.09,0.0,391.2,-9.68,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.0,85,21.0,39.84,
224,22.4,7.72,571.0,30.78,9.51,0.03,0.0,391.2,-9.47,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.0,85,21.0,39.84,
225,22.5,7.75,571.0,30.93,10.49,0.04,0.0,391.2,-9.17,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.0,85,21.0,39.84,
226,22.6,7.76,571.0,30.93,8.0,0.04,0.0,391.21,-8.89,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.0,85,21.0,39.84,
227,22.7,7.78,571.0,30.93,7.5,0.0,0.0,391.26,-8.84,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.0,85,20.95,39.84,
228,22.8,7.77,571.0,30.93,6.99,-0.01,0.0,391.3,-8.73,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.0,85,20.9,39.84,
229,22.9,7.77,571.0,31.1,4.99,-0.01,0.0,391.3,-8.13,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.85,39.84,
230,23.0,7.77,571.0,31.25,1.01,-0.03,0.0,391.3,-7.64,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.8,39.84,
231,23.1,7.73,571.0,31.25,1.5,-0.01,0.0,391.3,-7.99,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,20.75,39.84,
232,23.2,7.73,571.0,32.18,3.5,-0.01,0.0,391.3,-8.32,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,20.7,39.84,
233,23.3,7.7,571.0,32.63,5.51,-0.01,0.0,391.3,-8.52,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,20.65,39.84,
234,23.4,7.69,571.0,32.95,6.01,0.01,0.0,391.29,-8.72,26.0,27.0,86.9,100.0,8,90,0.0,0,2.08,1,30.0,85,20.6,39.84,
235,23.5,7.7,571.0,33.55,7.01,0.02,0.0,391.24,-8.87,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.55,39.84,
236,23.6,7.73,571.0,33.73,9.47,0.04,0.0,391.2,-9.03,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.5,39.84,
237,23.7,7.75,571.0,33.73,9.04,0.06,0.0,391.2,-9.28,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.5,39.84,
238,23.8,7.76,571.0,33.73,9.52,0.11,0.0,391.2,-9.53,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.5,39.84,
239,23.9,7.81,571.0,33.72,10.03,0.16,0.0,391.2,-9.78,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.0,85,20.5,39.84,
240,24.0,7.86,571.0,33.73,12.01,0.17,0.0,391.2,-10.02,26.0,27.0,86.9,100.0,8,90,0.0,0,2.09,1,30.04,85,20.5,39.84,
241,24.1,7.92,571.0,33.73,13.99,0.16,0.0,391.2,-10.22,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.09,85,20.5,39.84,
242,24.2,7.97,571.0,33.73,15.0,0.15,0.0,391.19,-10.42,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.14,85,20.5,39.84,
243,24.3,8.03,571.0,33.73,16.0,0.14,0.0,391.14,-10.57,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.19,85,20.5,39.84,
244,24.4,8.09,571.0,33.88,16.99,0.16,0.0,391.1,-10.71,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.24,85,20.5,39.84,
245,24.5,8.14,571.0,34.2,16.99,0.21,0.0,391.1,-10.81,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.29,85,20.5,39.84,
246,24.6,8.21,571.0,34.65,17.49,0.17,0.0,391.09,-10.94,26.0,27.0,86.9,100.0,8,90,0.0,0,2.1,1,30.34,85,20.5,39.84,
247,24.7,8.29,571.0,35.13,18.0,0.19,0.0,391.04,-11.29,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.39,85,20.45,39.84,
248,24.8,8.37,571.0,35.73,19.01,0.25,0.0,391.0,-11.66,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.44,85,20.4,39.84,
249,24.9,8.46,571.0,36.5,20.53,0.24,0.0,391.0,-12.21,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.49,85,20.35,39.84,
250,25.0,8.56,571.0,36.5,24.5,0.29,0.0,390.99,-12.77,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.5,85,20.3,39.84,
251,25.1,8.69,571.0,36.37,27.02,0.36,0.0,390.94,-13.37,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.5,85,20.25,39.84,
252,25.2,8.82,571.0,36.2,29.98,0.38,0.0,390.89,-13.93,26.0,27.0,86.9,100.0,8,90,0.0,0,2.11,1,30.5,85,20.2,39.84,
253,25.3,8.97,571.0,36.2,30.01,0.42,0.0,390.84,-14.23,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,20.15,39.84,
254,25.4,9.11,571.0,36.2,31.01,0.42,0.0,390.8,-14.54,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,20.1,39.84,
255,25.5,9.24,571.0,36.05,31.99,0.38,0.0,390.8,-14.89,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,20.05,39.84,
256,25.6,9.39,571.0,36.05,31.99,0.34,0.0,390.8,-15.19,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,20.0,39.84,
257,25.7,9.53,571.0,36.38,31.0,0.26,0.0,390.8,-15.09,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.95,39.84,
258,25.8,9.64,571.0,36.38,31.01,0.22,0.0,390.8,-15.01,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.9,39.84,
259,25.9,9.76,571.0,36.38,31.51,0.21,0.0,390.8,-15.06,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.85,39.84,
260,26.0,9.89,571.0,36.5,31.49,0.13,0.0,390.79,-15.13,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.8,39.84,
261,26.1,9.98,571.0,36.83,31.0,0.08,0.0,390.74,-15.43,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.75,39.84,
262,26.2,10.06,571.0,39.3,32.51,0.05,0.0,390.69,-15.9,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.7,39.84,
263,26.3,10.13,571.0,41.0,36.02,0.11,0.0,390.59,-17.7,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.65,39.84,
264,26.4,10.28,571.0,40.85,45.55,0.29,0.0,390.48,-19.54,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.6,39.84,
265,26.5,10.48,571.0,40.55,57.54,0.41,0.0,390.33,-21.69,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.55,39.84,
266,26.6,10.71,571.0,40.55,63.98,0.43,0.0,390.19,-23.68,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
267,26.7,10.96,571.0,40.55,64.92,0.45,0.0,390.14,-24.38,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
268,26.8,11.21,571.0,40.68,65.45,0.4,0.0,390.09,-25.06,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
269,26.9,11.46,571.0,40.68,66.5,0.41,0.0,390.04,-25.66,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
270,27.0,11.76,571.0,40.68,68.83,0.52,0.0,389.99,-26.25,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
271,27.1,12.05,571.0,40.55,68.04,0.54,0.0,389.94,-26.75,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.5,39.84,
272,27.2,12.31,571.0,40.24,68.54,0.53,0.0,389.9,-27.19,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.5,39.84,
273,27.3,12.6,571.0,39.33,67.5,0.47,0.0,389.9,-27.14,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.5,39.84,
274,27.4,12.8,571.0,37.03,67.04,0.4,0.0,389.92,-26.88,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.5,39.84,
275,27.5,12.99,571.0,34.51,62.09,0.22,0.0,390.07,-24.73,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.5,39.84,
276,27.6,13.23,571.0,32.69,51.26,0.05,0.0,390.22,-22.53,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.5,39.84,
277,27.7,13.4,571.0,28.68,43.5,-0.03,0.0,390.37,-19.88,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.45,39.84,
278,27.8,13.47,571.0,26.32,34.26,-0.03,0.0,390.52,-17.26,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.4,39.84,
279,27.9,13.57,571.0,26.09,24.72,-0.05,0.0,390.67,-14.91,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,19.35,39.84,
280,28.0,13.69,571.0,26.28,17.54,-0.07,0.0,390.81,-12.68,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.3,39.84,
281,28.1,13.67,571.0,26.28,12.22,0.0,0.0,390.91,-11.53,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.25,39.84,
282,28.2,13.66,571.0,26.1,9.37,-0.01,0.0,391.01,-10.39,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.2,39.84,
283,28.3,13.59,571.0,25.84,6.09,-0.05,0.0,391.06,-9.29,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.15,39.84,
284,28.4,13.56,571.0,24.16,2.54,-0.04,0.0,391.11,-8.16,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.1,39.84,
285,28.5,13.46,571.0,22.88,-1.37,-0.13,0.0,391.21,-6.81,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.05,39.84,
286,28.6,13.35,571.0,23.18,-7.32,-0.21,0.0,391.3,-5.63,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
287,28.7,13.21,571.0,23.18,-6.5,-0.18,0.0,391.3,-5.93,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
288,28.8,13.08,571.0,23.31,-5.0,-0.25,0.0,391.31,-6.16,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
289,28.9,12.94,571.0,23.33,-6.96,-0.28,0.0,391.36,-5.81,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
290,29.0,12.83,571.0,23.33,-7.54,-0.25,0.0,391.4,-5.48,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
291,29.1,12.64,571.0,23.33,-8.96,-0.16,0.0,391.4,-5.33,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
292,29.2,12.5,571.0,23.02,-9.96,-0.11,0.0,391.4,-5.18,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
293,29.3,12.24,571.0,23.46,-10.46,-0.22,0.0,391.4,-4.98,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
294,29.4,12.14,571.0,25.29,-12.91,-0.39,0.0,391.39,-4.86,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
295,29.5,12.13,571.0,26.25,-12.91,-0.4,0.0,391.34,-5.46,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
296,29.6,12.02,571.0,27.08,-7.5,-0.5,0.0,391.3,-6.05,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,19.0,39.84,
297,29.7,11.92,571.0,28.39,-4.46,-0.53,0.0,391.3,-6.55,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.95,39.84,
298,29.8,11.95,571.0,29.99,-3.04,-0.38,0.0,391.29,-7.02,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.9,39.84,
299,29.9,12.03,571.0,33.01,-2.46,-0.3,0.0,391.24,-7.22,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.85,39.84,
300,30.0,12.06,571.0,34.35,0.0,-0.33,0.0,391.19,-7.5,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.8,39.84,
301,30.1,12.06,571.0,34.2,2.41,-0.38,0.0,391.14,-8.5,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.75,39.84,
302,30.2,12.12,571.0,34.2,4.41,-0.16,0.0,391.1,-9.42,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.7,39.84,
303,30.3,12.15,571.0,34.46,10.0,-0.02,0.0,391.1,-9.62,26.0,27.0,86.9,100.0,8,90,0.0,0,2.12,1,30.5,85,18.65,39.84,
304,30.4,12.31,571.0,35.56,7.41,-0.08,0.0,391.09,-9.88,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,18.6,39.84,
305,30.5,12.42,571.0,36.79,8.87,-0.11,0.0,391.04,-10.63,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,18.55,39.84,
306,30.6,12.43,571.0,38.94,11.54,-0.15,0.0,390.97,-11.79,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,18.5,39.84,
307,30.7,12.56,571.0,45.3,16.41,-0.24,0.0,390.67,-16.59,26.0,27.0,86.9,100.0,8,90,0.0,0,2.16,1,30.5,85,18.5,39.84,
308,30.8,12.69,571.0,45.03,39.61,0.29,0.0,390.34,-21.69,26.0,27.0,86.9,100.0,8,90,0.0,0,2.15,1,30.5,85,18.5,39.84,
309,30.9,13.05,571.0,44.59,72.96,0.94,0.0,389.79,-29.33,26.0,27.0,86.89,100.0,8,90,0.0,0,2.15,1,30.5,85,18.5,39.84,
310,31.0,13.59,571.0,42.88,89.83,1.15,0.0,389.3,-36.19,26.0,27.0,86.84,100.0,8,90,0.0,0,2.15,1,30.5,85,18.5,39.84,
311,31.1,14.1,571.0,42.15,88.17,1.1,0.0,389.3,-36.09,26.0,27.0,86.8,100.0,8,90,0.0,0,2.15,1,30.5,85,18.5,39.84,
312,31.2,14.49,571.0,41.02,85.17,0.99,0.0,389.31,-35.93,26.0,27.0,86.8,100.0,8,90,0.0,0,2.14,1,30.5,85,18.5,39.84,
313,31.3,14.97,571.0,40.26,83.0,0.97,0.0,389.36,-35.28,26.0,27.0,86.8,100.0,8,90,0.0,0,2.14,1,30.5,85,18.5,39.84,
314,31.4,15.33,571.0,38.57,77.17,0.96,0.0,389.41,-34.49,26.0,27.0,86.8,100.0,8,90,0.0,0,2.14,1,30.5,85,18.5,39.84,
315,31.5,15.76,571.0,38.66,70.22,0.73,0.0,389.51,-32.44,26.0,27.0,86.8,100.0,8,90,0.0,0,2.13,1,30.5,85,18.5,39.84,
316,31.6,16.07,571.0,38.38,63.72,0.58,0.0,389.61,-30.47,26.0,27.0,86.8,100.0,8,90,0.0,0,2.13,1,30.5,85,18.5,39.84,
317,31.7,16.35,571.0,38.53,57.72,0.48,0.0,389.71,-29.17,26.0,27.0,86.8,100.0,8,90,0.0,0,2.13,1,30.5,85,18.45,39.84,
