,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Heating Power LIN [W],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Heater Voltage [V],Heater Current [A],Ambient Temperature [캜],Coolant Temperature Heatercore [캜],Requested Coolant Temperature [캜],Coolant Temperature Inlet [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
7155,715.5,48.78,548.43,40.6,23.59,0.35,0.0,386.93,-25.63,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,390.0,0,22.0,45.0,85,46.0,27.0,32.51
7156,715.6,48.94,548.43,36.32,23.17,0.29,0.0,386.98,-24.38,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,390.0,0,22.0,45.0,85,46.0,27.0,32.52
7157,715.7,49.06,548.43,34.53,20.59,0.23,0.0,387.17,-21.63,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,390.0,0,22.0,45.0,85,46.0,27.0,32.54
7158,715.8,49.22,548.43,32.39,16.67,0.17,0.0,387.42,-18.23,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,390.43,0,22.0,45.0,85,46.0,27.0,32.55
7159,715.9,49.37,548.44,29.55,14.5,0.17,0.0,387.67,-15.46,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,390.93,0,22.0,45.0,85,46.0,27.0,32.57
7160,716.0,49.4,548.44,26.15,11.26,0.11,0.0,387.92,-12.96,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,391.43,0,22.0,45.0,85,46.0,27.0,32.59
7161,716.1,49.45,548.44,24.37,8.41,-0.02,0.0,388.24,-9.24,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,391.93,0,22.0,45.0,85,46.0,27.0,32.6
7162,716.2,49.51,548.45,24.73,5.41,-0.09,0.0,388.59,-4.99,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,392.0,0,22.0,45.0,85,46.0,27.0,32.62
7163,716.3,49.57,548.45,24.73,1.26,-0.17,0.0,388.91,-0.81,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,392.0,0,22.0,45.0,85,46.0,27.0,32.64
7164,716.4,49.51,548.45,24.43,-1.24,-0.3,0.0,389.21,3.34,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,392.43,0,22.0,45.0,85,46.0,27.0,32.65
7165,716.5,49.48,548.46,24.4,-7.17,-0.42,0.0,389.44,5.37,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,392.93,0,22.0,45.0,85,46.0,27.0,32.67
7166,716.6,49.39,548.46,24.28,-7.41,-0.34,0.0,389.64,6.47,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,393.0,0,22.0,45.0,85,46.0,27.0,32.67
7167,716.7,49.39,548.46,23.83,-9.33,-0.26,0.0,389.84,8.44,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,393.0,0,22.0,45.0,85,46.0,27.0,32.67
7168,716.8,49.26,548.46,23.03,-11.74,-0.4,0.0,390.04,10.78,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,393.43,0,22.0,45.0,85,46.0,27.0,32.67
7169,716.9,49.2,548.47,22.88,-13.5,-0.45,0.0,390.2,12.72,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,393.93,0,22.0,45.0,85,46.0,27.0,32.67
7170,717.0,49.07,548.47,21.98,-14.76,-0.4,0.0,390.35,14.47,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7171,717.1,48.92,548.47,21.33,-16.59,-0.5,0.0,390.5,16.11,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7172,717.2,48.81,548.48,20.72,-18.83,-0.58,0.0,390.65,17.71,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7173,717.3,48.69,548.48,20.55,-20.33,-0.54,0.0,390.77,18.69,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7174,717.4,48.59,548.48,19.65,-20.67,-0.49,0.0,390.87,19.39,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7175,717.5,48.41,548.49,19.13,-22.41,-0.71,0.0,390.97,20.37,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7176,717.6,48.23,548.49,19.0,-23.59,-0.69,0.0,391.07,21.47,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.43,0,22.0,45.0,85,46.0,27.0,32.67
7177,717.7,48.1,548.49,18.98,-24.41,-0.58,0.0,391.1,22.01,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.93,0,22.0,45.0,85,46.0,27.0,32.67
7178,717.8,47.88,548.49,18.85,-24.5,-0.64,0.0,391.1,22.31,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.57,0,22.0,45.0,85,46.0,27.0,32.67
7179,717.9,47.71,548.5,17.21,-24.5,-0.63,0.0,391.27,24.52,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.07,0,22.0,45.0,85,46.0,27.0,32.67
7180,718.0,47.58,548.5,16.03,-26.41,-0.68,0.0,391.52,27.57,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,394.85,0,22.0,45.0,85,46.0,27.0,32.67
7181,718.1,47.31,548.5,16.03,-33.33,-0.78,0.0,391.7,29.02,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,395.85,0,22.0,45.0,85,46.0,27.0,32.67
7182,718.2,47.16,548.51,15.88,-34.67,-0.79,0.0,391.85,29.77,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7183,718.3,46.94,548.51,15.16,-33.0,-0.86,0.0,391.97,31.25,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7184,718.4,46.69,548.51,14.63,-35.83,-0.9,0.0,392.07,33.05,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7185,718.5,46.5,548.52,14.5,-38.33,-0.94,0.0,392.13,33.63,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7186,718.6,46.21,548.52,14.5,-38.41,-0.86,0.0,392.18,33.68,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7187,718.7,46.05,548.52,14.5,-38.0,-0.87,0.0,392.2,33.6,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7188,718.8,45.75,548.52,14.5,-38.0,-0.78,0.0,392.2,33.45,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7189,718.9,45.47,548.53,14.63,-38.09,-0.86,0.0,392.2,33.05,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7190,719.0,45.19,548.53,14.8,-38.0,-0.98,0.0,392.2,32.55,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7191,719.1,44.92,548.53,15.24,-37.0,-0.86,0.0,392.13,31.43,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7192,719.2,44.81,548.54,15.7,-36.09,-0.7,0.0,392.03,30.02,19.0,20.0,83.2,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7193,719.3,44.54,548.54,17.79,-34.5,-0.72,0.0,391.72,25.53,19.0,20.0,83.23,97.0,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7194,719.4,44.35,548.54,20.58,-28.93,-0.71,0.0,391.32,19.68,19.0,20.0,83.28,97.0,8,89.5,0.0,0,0,0,1,395.15,0,22.0,45.0,85,46.0,27.0,32.67
7195,719.5,44.11,548.55,22.5,-20.0,-0.56,0.0,390.96,15.74,19.0,20.0,83.3,97.0,8,89.5,0.0,0,0,0,1,394.15,0,22.0,45.0,85,46.0,27.0,32.67
7196,719.6,44.04,548.55,23.62,-15.41,-0.44,0.0,390.61,12.64,19.0,20.0,83.3,97.11,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7197,719.7,43.94,548.55,23.65,-14.33,-0.39,0.0,390.47,11.49,19.0,20.0,83.3,97.21,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7198,719.8,43.89,548.55,23.65,-13.83,-0.37,0.0,390.42,11.19,19.0,20.0,83.3,97.32,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7199,719.9,43.85,548.56,23.48,-13.26,-0.44,0.0,390.43,11.24,19.0,20.0,83.3,97.42,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7200,720.0,43.69,548.56,23.33,-14.0,-0.43,0.0,390.48,11.44,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7201,720.1,43.57,548.56,23.45,-14.91,-0.38,0.0,390.47,11.33,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7202,720.2,43.54,548.57,23.48,-14.5,-0.39,0.0,390.42,11.08,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7203,720.3,43.4,548.57,23.48,-14.09,-0.5,0.0,390.43,11.03,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7204,720.4,43.34,548.57,23.48,-14.0,-0.44,0.0,390.48,11.08,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7205,720.5,43.19,548.58,23.65,-14.09,-0.43,0.0,390.47,10.89,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7206,720.6,43.14,548.58,23.65,-13.5,-0.36,0.0,390.42,10.59,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7207,720.7,43.06,548.58,23.51,-13.5,-0.37,0.0,390.4,10.6,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7208,720.8,42.93,548.58,23.48,-13.5,-0.39,0.0,390.4,10.75,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7209,720.9,42.84,548.59,23.33,-14.0,-0.43,0.0,390.43,11.08,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7210,721.0,42.81,548.59,23.33,-15.0,-0.43,0.0,390.48,11.48,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7211,721.1,42.67,548.59,23.03,-14.5,-0.5,0.0,390.5,11.77,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7212,721.2,42.55,548.6,22.73,-15.0,-0.47,0.0,390.5,12.02,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7213,721.3,42.46,548.6,22.4,-16.0,-0.49,0.0,390.53,12.41,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7214,721.4,42.35,548.6,21.98,-16.59,-0.45,0.0,390.58,12.86,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7215,721.5,42.2,548.61,20.46,-17.0,-0.58,0.0,390.7,14.18,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.0,0,22.0,45.0,85,46.0,27.0,32.67
7216,721.6,42.11,548.61,17.87,-19.24,-0.55,0.0,390.85,15.88,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.42,0,22.0,45.0,85,46.0,27.0,32.67
7217,721.7,42.02,548.61,14.26,-22.41,-0.62,0.0,391.21,20.51,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,394.92,0,22.0,45.0,85,46.0,27.0,32.67
7218,721.8,41.85,548.61,13.55,-29.33,-0.77,0.0,391.66,26.41,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.42,0,22.0,45.0,85,46.0,27.0,32.67
7219,721.9,41.61,548.62,13.55,-38.98,-0.95,0.0,391.97,29.94,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.92,0,22.0,45.0,85,46.0,27.0,32.67
7220,722.0,41.35,548.62,13.55,-43.0,-0.95,0.0,392.22,32.44,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7221,722.1,41.03,548.62,13.13,-41.59,-1.04,0.0,392.33,33.37,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7222,722.2,40.75,548.63,12.93,-42.83,-1.08,0.0,392.38,33.62,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7223,722.3,40.46,548.63,12.93,-44.41,-0.98,0.0,392.4,33.63,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7224,722.4,40.13,548.63,12.06,-43.5,-0.91,0.0,392.4,33.53,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7225,722.5,39.8,548.64,10.48,-45.5,-1.05,0.0,392.61,35.8,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7226,722.6,39.43,548.64,10.6,-51.73,-1.16,0.0,392.91,39.1,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.42,0,22.0,45.0,85,46.0,27.0,32.67
7227,722.7,39.13,548.64,10.6,-53.86,-1.2,0.0,392.97,39.2,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.92,0,22.0,45.0,85,46.0,27.0,32.67
7228,722.8,38.82,548.65,10.65,-51.5,-1.22,0.0,392.92,37.89,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7229,722.9,38.47,548.65,10.75,-51.84,-1.17,0.0,392.87,37.19,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7230,723.0,38.04,548.65,10.75,-51.0,-1.15,0.0,392.82,36.74,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7231,723.1,37.75,548.65,10.75,-51.69,-1.11,0.0,392.8,36.43,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7232,723.2,37.44,548.66,10.75,-51.5,-1.14,0.0,392.8,36.18,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7233,723.3,37.15,548.66,10.75,-51.5,-1.11,0.0,392.77,35.72,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,397.0,0,22.0,45.0,85,46.0,27.0,32.67
7234,723.4,36.79,548.66,10.93,-51.0,-1.23,0.0,392.72,35.17,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.58,0,22.0,45.0,85,46.0,27.0,32.67
7235,723.5,36.38,548.67,10.93,-51.19,-1.01,0.0,392.67,34.69,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.08,0,22.0,45.0,85,46.0,27.0,32.67
7236,723.6,36.03,548.67,11.02,-50.31,-1.06,0.0,392.62,34.24,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7237,723.7,35.69,548.67,11.08,-51.21,-1.12,0.0,392.6,33.79,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7238,723.8,35.39,548.68,11.08,-50.5,-1.14,0.0,392.6,33.34,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7239,723.9,35.03,548.68,11.25,-50.5,-1.11,0.0,392.57,32.75,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7240,724.0,34.69,548.68,11.47,-50.5,-1.05,0.0,392.52,32.1,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7241,724.1,34.33,548.68,12.36,-49.87,-1.14,0.0,392.43,30.72,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7242,724.2,34.03,548.69,12.71,-46.35,-1.02,0.0,392.33,29.02,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7243,724.3,33.73,548.69,13.5,-44.0,-0.9,0.0,392.2,27.32,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7244,724.4,33.42,548.69,14.57,-43.0,-1.0,0.0,392.05,25.62,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7245,724.5,33.2,548.7,15.02,-40.0,-0.84,0.0,391.9,24.23,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7246,724.6,32.93,548.7,15.28,-36.77,-0.86,0.0,391.75,22.98,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7247,724.7,32.67,548.7,15.1,-36.98,-0.85,0.0,391.7,22.53,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7248,724.8,32.47,548.71,14.95,-37.26,-0.83,0.0,391.7,22.43,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7249,724.9,32.18,548.71,14.95,-37.74,-0.85,0.0,391.7,22.23,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7250,725.0,31.96,548.71,14.95,-37.5,-0.81,0.0,391.7,21.98,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7251,725.1,31.68,548.71,14.95,-37.76,-0.92,0.0,391.7,21.73,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,396.0,0,22.0,45.0,85,46.0,27.0,32.67
7252,725.2,31.45,548.72,14.95,-37.74,-0.85,0.0,391.7,21.48,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.58,0,22.0,45.0,85,46.0,27.0,32.67
7253,725.3,31.2,548.72,14.95,-37.76,-0.85,0.0,391.7,21.33,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.08,0,22.0,45.0,85,46.0,27.0,32.67
7254,725.4,31.0,548.72,15.1,-37.5,-0.85,0.0,391.7,21.23,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7255,725.5,30.77,548.73,15.1,-37.5,-0.92,0.0,391.67,20.99,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7256,725.6,30.48,548.73,15.1,-37.26,-0.8,0.0,391.62,20.7,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7257,725.7,30.28,548.73,15.1,-37.5,-0.86,0.0,391.6,20.57,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7258,725.8,30.05,548.74,15.01,-37.5,-0.83,0.0,391.6,20.52,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7259,725.9,29.77,548.74,14.95,-37.81,-0.88,0.0,391.6,20.43,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7260,726.0,29.6,548.74,14.85,-38.0,-0.92,0.0,391.6,20.33,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7261,726.1,29.3,548.74,14.95,-38.81,-0.96,0.0,391.6,20.16,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7262,726.2,29.07,548.75,14.8,-38.19,-0.88,0.0,391.6,19.96,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7263,726.3,28.82,548.75,14.8,-38.5,-0.8,0.0,391.6,19.9,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7264,726.4,28.48,548.75,14.8,-38.5,-0.81,0.0,391.6,19.9,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7265,726.5,28.27,548.76,14.8,-38.5,-0.88,0.0,391.6,19.69,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7266,726.6,27.99,548.76,14.8,-39.0,-0.76,0.0,391.6,19.39,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7267,726.7,27.75,548.76,14.8,-38.81,-0.87,0.0,391.57,19.13,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7268,726.8,27.52,548.77,14.63,-38.5,-0.89,0.0,391.52,18.88,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7269,726.9,27.24,548.77,14.63,-39.0,-0.85,0.0,391.5,18.73,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7270,727.0,26.94,548.77,14.59,-39.5,-0.87,0.0,391.5,18.63,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7271,727.1,26.71,548.77,14.5,-39.16,-0.78,0.0,391.5,18.6,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7272,727.2,26.47,548.78,14.35,-40.0,-0.91,0.0,391.5,18.6,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7273,727.3,26.15,548.78,14.13,-40.0,-0.86,0.0,391.5,18.7,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7274,727.4,25.93,548.78,13.8,-40.83,-0.94,0.0,391.5,18.85,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7275,727.5,25.64,548.79,13.43,-42.0,-0.93,0.0,391.53,19.17,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7276,727.6,25.31,548.79,13.25,-43.63,-0.98,0.0,391.58,19.57,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7277,727.7,25.05,548.79,13.1,-44.5,-0.97,0.0,391.6,19.7,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7278,727.8,24.74,548.8,12.74,-44.61,-0.99,0.0,391.6,19.7,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7279,727.9,24.41,548.8,12.78,-46.0,-1.01,0.0,391.6,19.53,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7280,728.0,24.09,548.8,12.78,-45.89,-0.97,0.0,391.6,19.28,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7281,728.1,23.83,548.8,12.78,-45.61,-0.95,0.0,391.6,19.1,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7282,728.2,23.48,548.81,12.63,-46.0,-1.02,0.0,391.6,18.95,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7283,728.3,23.18,548.81,12.5,-46.0,-0.99,0.0,391.57,18.8,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7284,728.4,22.93,548.81,12.5,-47.0,-0.97,0.0,391.52,18.65,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7285,728.5,22.59,548.82,11.82,-46.5,-1.0,0.0,391.53,18.81,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7286,728.6,22.22,548.82,10.89,-48.39,-1.06,0.0,391.58,19.11,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
7287,728.7,21.91,548.82,9.79,-51.73,-1.08,0.0,391.67,19.82,19.0,20.0,83.3,97.5,8,89.5,0.0,0,0,0,1,395.0,0,22.0,45.0,85,46.0,27.0,32.67
